Dialect_Word,SAE_Word,Dialect_Prompt,SAE_Prompt,person_in_prompt,dialect_word_count,polysemic,Polysemy_Prompt
math,monastery,a medieval math,a medieval monastery,0,1,1,a student solving math problems on a chalkboard
math,monastery,a math problem on a hill,a monastery on a hill,0,1,1,a professor exploring complex math equations
math,monastery,a small math,a small monastery,0,1,1,a teacher explaining math concepts to a class
math,monastery,a picture of a math,a painting of a monastery,0,1,1,a pile of math textbooks on a desk
simkin,champagne,simkin on a wooden table,champagne on a wooden table,0,1,0,
simkin,champagne,kin in a cabinet,champagne in a cabinet,0,1,0,
simkin,champagne,simkin on a table outside,champagne on a table outside,0,1,0,
simkin,champagne,a painting of some simian,a painting of some champagne,1,1,0,
dai,midwife,an old day,an old midwife,1,1,0,
dai,midwife,a day with a woman,a midwife with a woman,1,1,0,
dai,midwife,a painting of a day,a painting of a midwife,1,1,0,
dai,midwife,a young day,a young midwife,1,1,0,
medico,medical practitioner,a doctor at a table,a medical practitioner at a table,1,1,0,
medico,medical practitioner,an old doctor,an old medical practitioner,1,1,0,
medico,medical practitioner,a doctor at a park,a medical practitioner at a park,1,1,0,
medico,medical practitioner,a doctor with a woman,a medical practitioner with a woman,1,1,0,
chick,bamboo blinds,a window covered with chicken wire,a window covered with bamboo blinds,0,1,1,a fluffy chick in a nest
chick,bamboo blinds,a doorway with chickens,a doorway with bamboo blinds,0,1,1,a curious chick exploring its surroundings
chick,bamboo blinds,handmade chicken,hand-crafted bamboo blinds,0,1,1,a newly hatched baby chick
chick,bamboo blinds,Sun-weathered woman,sun-faded bamboo blinds,0,1,1,a mother hen with her adorable chicks
ghat,mountain pass,a dark ghost,a dark mountain pass,0,1,0,
ghat,mountain pass,a ghat covered in snow,a mountain pass covered in snow,0,1,0,
ghat,mountain pass,a crowded dock,a crowded mountain pass,0,1,0,
ghat,mountain pass,a boat with a nearby lake,a mountain pass with a nearby lake,0,1,0,
kirana,convenience store,an old grocery store,an old convenience store,0,1,0,
kirana,convenience store,a modern grocery store,a modern convenience store,0,1,0,
kirana,convenience store,a busy grocery store,a busy convenience store,0,1,0,
kirana,convenience store,a grocery store on fire,a convenience store on fire,0,1,0,
mandapa,temple,an old pavilion,an old temple,0,1,0,
mandapa,temple,a mandapa on a hill,a temple on a hill,0,1,0,
mandapa,temple,a painting of a mandapa,a painting of a temple,0,1,0,
mandapa,temple,a mandapa in a dark forest,a temple in a dark forest,0,1,0,
nai,barber,an ant in red,a barber in red,1,1,0,
nai,barber,an old man,an old barber,1,1,0,
nai,barber,a small nail shop,a small barber shop,0,1,0,
nai,barber,a busy nail shop,a busy barber shop,0,1,0,
thana,police station,a thana in a city,a police station in a city,0,1,0,
thana,police station,a busier than usual,a busy police station,0,1,0,
thana,police station,a thana in a small town,a police station in a small town,0,1,0,
thana,police station,a person entering a police station,a person walking into a police station,1,1,0,
abba,father,an abbey in front of a house,a father in front of a house,1,1,0,
abba,father,A girl standing with her mother,a girl standing with her father,1,1,0,
abba,father,a crying Abba,a crying father,1,1,0,
abba,father,an album on a bed,a father on a bed,1,1,0,
pial,veranda,a beautiful pearl,a beautiful veranda,0,1,0,
pial,veranda,an expensive-looking pearl,an expensive looking veranda,0,1,0,
pial,veranda,a modern-looking pie plate,a modern looking veranda,0,1,0,
pial,veranda,a green pearl,a green veranda,0,1,0,
nullah,riverbed,A watercourse or drainage channel that is dry or dry seasonally.,a dry riverbed,0,1,0,
nullah,riverbed,a beautiful creek in a painting,a beautiful riverbed in a painting,0,1,0,
nullah,riverbed,a stream in a forest,a riverbed in a forest,0,1,0,
nullah,riverbed,a narrow gully,a narrow riverbed,0,1,0,
rani,queen,a beautiful queen,a beautiful queen,1,1,0,
rani,queen,a queen in a garden,a queen in a garden,1,1,0,
rani,queen,a portrait of an elderly queen,a painting of an old queen,1,1,0,
rani,queen,A woman covered in snow,a queen covered in snow,1,1,0,
brinjal,eggplant,Eggplant,a sliced eggplant,0,1,0,
brinjal,eggplant,Aubergine on a table,an eggplant on a table,0,1,0,
